lon,lat,anomalia,dpv,vel_media_viento
-4.863596,39.958607,40.004213187276,3.1727999628999,2.2
-4.680608,40.108208,96.920760914192,2.7717201183912,
-4.301663,38.428886,96.660736280279,3.097775072176,
-4.291943,38.898056,98.33036814014,3.2108699613212,
-4.045278,39.884445,87.167070217918,3.3082999666991,
-3.920278,38.989166,75.466237942122,2.9846999576259,1.9
-3.566724,38.518047,85.540069686411,3.4559269526158,
-3.391368,38.750423,79.166666666667,3.4717581715598,2.2
-3.215832,39.390827,98.340285019117,3.280799965928,
-3.149995,40.630283,83.510638297872,2.8078237511045,3.1
-3.142474,41.274166,96.893389900096,2.0781700444545,
-3.02139,40.012074,86.989247311828,3.2566999652523,
-3.00749,39.169044,59.643201542912,3.0258780001169,
-2.874063,40.765198,98.53565074586,2.3717261182558,
-2.80695,40.06111,97.433967428493,2.9594713601233,
-2.705556,39.555283,97.290269604489,2.449131109355,
-2.617927,41.086277,35.600090069804,1.8650953029,1.9
-2.488886,39.016663,97.680306555358,2.6245426651189,
-2.420691,39.416737,84.662236987818,2.8251579301362,3.9
-2.412981,38.08842,98.590392774052,1.1993911767665,
-2.395207,40.018784,97.468181196113,2.6671382693905,
-2.293887,38.294994,98.433009443,-0.4760748337734,
-2.218889,38.393333,98.036129738607,0.025976163801965,
-2.131667,40.066944,71.32786649403,2.7018346888324,1.7
-1.878928,40.841652,65.318429180762,1.8706948255331,1.7
-1.862335,39.005577,67.016168890772,2.7246288877834,1.4
-1.856389,38.954166,92.511889321228,2.8137445013854,3.3
-1.70307,38.54202,91.557648700506,2.1228944335914,0.8
-1.68944,38.58806,96.599151498563,2.1228944335914,
-1.568336,40.77861,98.200355823183,2.0825518360542,
-1.435505,39.198746,97.865060900506,2.6594978654671,
-1.063051,38.85055,97.591350759546,2.3181742813437,
