lon,lat,anomalia,dpv,vel_media_viento
-4.863596,39.958607,57.254430759988,1.1433997004043,
-4.680608,40.108208,88.984081922336,1.0913567653227,
-4.350468,39.546833,56.934812760055,1.0390309285736,1.9
-4.301663,38.428886,75.605799452499,0.77240647851144,
-4.291943,38.898056,86.591300821251,1.1002723316518,
-4.045278,39.884445,,1.4884014165675,
-3.920278,38.989166,,1.6818063880272,2.2
-3.566724,38.518047,76.37072084609,1.0280232143525,3.6
-3.528358,39.492065,,,5.8
-3.391368,38.750423,80.581297388374,1.0668527337549,3.3
-3.215832,39.390827,85.558105822662,1.3862745672923,
-3.149995,40.630283,76.773970231914,1.4474959659418,3.3
-3.142474,41.274166,84.649700902362,1.0988559859487,
-3.046938,39.597515,81.495601173021,1.0068548408705,2.5
-3.02139,40.012074,83.758774728781,1.2757849543636,5.3
-3.00749,39.169044,39.36170212766,1.4454810755851,7.2
-2.874063,40.765198,84.867687316232,0.7592782099229,
-2.80695,40.06111,85.082648818578,1.025777134098,
-2.705556,39.555283,84.593936936024,0.8388025684341,
-2.617927,41.086277,80.255775577558,1.032978322997,1.4
-2.488886,39.016663,83.037615330021,1.363853008955,
-2.420691,39.416737,,0.78436555471247,5.3
-2.412981,38.08842,77.79580249417,0.38991071428543,
-2.293887,38.294994,77.598093886242,-0.57815150927461,
-2.218889,38.393333,77.167190509987,-0.30741339429326,
-2.131667,40.066944,83.132720937599,1.0550152330333,3.1
-1.878928,40.841652,80.368098159509,1.079856774814,2.5
-1.862335,39.005577,43.734726771694,1.063144646237,1.4
-1.856389,38.954166,86.434573829532,0.80599911834474,5.3
-1.70307,38.54202,80.757455146654,0.74379167053307,2.2
-1.68944,38.58806,76.138091858461,0.92565979867365,
-1.658812,38.9376,81.378344741755,0.54011834403895,4.7
-1.568336,40.77861,85.166784953868,1.1220701686082,
-1.435505,39.198746,75.874480381223,0.80499105356741,
-1.063051,38.85055,74.926492953462,0.6904203094315,
